target,feat_01,feat_02,feat_03,feat_04,feat_05,feat_06,feat_07,feat_08,feat_09,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18
0.0,2.5,2.5,2.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,250000.0,55000.0,495000.0,74833.14773547882,5.0,9.0,0.0,0.5555555555555556,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,365.26666666666665
0.0,829.3,392.396,1961.98,379.4263478990356,0.0,5.0,0.0,0.0,0.0,4.0,5.0,0.8,1.0,0.0,5.0,0.0,0.0,10.666666666666666
0.0,517.97,317.7925,1271.17,171.88548714672413,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,4.0,0.0,0.0,25.216666666666665
0.0,100.0,80.0,480.0,15.49193338482967,0.0,6.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,6.0,0.0,0.0,33.858333333333334
0.0,4.3,4.3,12.9,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,12.0,3.0,3.0,1.0,1.0,0.5916666666666667
0.0,224.8,131.09181818181818,1442.01,59.0381381512293,3.0,11.0,0.0,0.2727272727272727,0.0,2.0,11.0,0.1818181818181818,13.0,0.0,11.0,0.0,0.0,11.633333333333333
0.0,349.32,142.65269230769232,3708.97,49.79013400726633,0.0,26.0,1.0,0.0,0.0,5.0,26.0,0.1923076923076923,1.0,0.0,27.0,0.0,0.0,21.815873015873017
0.0,9.4,9.4,9.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,154.7,75.73768421052634,7195.08,35.53033128734628,21.0,95.0,5.0,0.2210526315789473,0.0,55.0,95.0,0.5789473684210527,2.0,0.0,103.0,0.0,0.0,16.516666666666673
0.0,8324.67,302.4629396984925,240760.5,427.90778065819904,315.0,796.0,0.0,0.3957286432160804,0.0,239.0,795.0,0.30062893081761,5.0,0.0,796.0,0.0,0.0,139.84874704491716
0.0,157.66,128.75666666666666,386.27,31.980635286581364,2.0,3.0,1.0,0.6666666666666666,0.0,0.0,3.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0
0.0,26362.34,13087.79375,104702.35,11753.06318400434,1.0,8.0,2.0,0.125,0.0,7.0,8.0,0.875,2.0,0.0,10.0,0.0,0.0,13.733333333333333
0.0,64774.73,2284.501559633028,498021.34,5819.708143640152,18.0,218.0,1.0,0.0825688073394495,0.0,71.0,218.0,0.3256880733944954,1.0,0.0,219.0,0.0,0.0,25.23872549019608
0.0,1509.03,294.25333333333333,8827.6,284.08552744859617,2.0,30.0,0.0,0.0666666666666666,0.0,4.0,30.0,0.1333333333333333,0.0,0.0,30.0,0.0,0.0,7.956896551724139
0.0,125.6,67.57428571428572,473.02,49.56691432032153,2.0,7.0,0.0,0.2857142857142857,0.0,5.0,7.0,0.7142857142857143,2.0,1.0,7.0,0.1428571428571428,0.0,0.0
0.0,53.29,53.29,53.29,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,135.0,107.695,215.39,38.61510132059736,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
0.0,300.0,300.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,45.0,22.5,180.0,11.338934190276817,0.0,8.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,31.633333333333336
0.0,374.91,201.91083333333336,2422.93,55.91329870406233,5.0,12.0,0.0,0.4166666666666667,0.0,2.0,12.0,0.1666666666666666,2.0,0.0,14.0,0.0,0.0,596.05
0.0,26.9,26.9,26.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,519.96,279.9405555555555,5038.93,96.55767508241,0.0,18.0,0.0,0.0,0.0,18.0,18.0,1.0,1.0,0.0,18.0,0.0,0.0,39.14285714285714
0.0,49455.0,49446.42857142857,346125.0,3.779644730092387,0.0,7.0,0.0,0.0,0.0,7.0,7.0,1.0,5.0,7.0,7.0,1.0,1.0,8.241666666666667
0.0,315.98,145.42,581.68,114.47020689536065,1.0,4.0,0.0,0.25,0.0,2.0,4.0,0.5,3.0,0.0,4.0,0.0,0.0,148.23333333333332
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1100.0,630.0,4410.0,376.7846422914112,5.0,7.0,0.0,0.7142857142857143,0.0,2.0,7.0,0.2857142857142857,2.0,7.0,7.0,1.0,0.0,9.988888888888887
0.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,240.0,106.66666666666669,320.0,115.47005383792516,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,1.0,0.0,3.0,0.0,0.0,0.0
0.0,122.59,108.9,435.6,10.237424806398664,1.0,4.0,0.0,0.25,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
0.0,478.8,478.8,478.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,201.99,105.80727272727272,18622.08,23.12868644172168,25.0,176.0,20.0,0.1420454545454545,0.0,31.0,176.0,0.1761363636363636,2.0,0.0,196.0,0.0,0.0,167.4622448979593
0.0,9830.0,2394.5041752577317,464533.81,2117.326282922888,96.0,194.0,0.0,0.4948453608247423,0.0,165.0,194.0,0.8505154639175257,14.0,1.0,195.0,0.0051282051282051,0.0,59.25756501182033
0.0,578.0,167.99,8399.5,95.91346493116616,0.0,50.0,4.0,0.0,0.0,47.0,50.0,0.94,7.0,0.0,54.0,0.0,0.0,34.391666666666666
0.0,33.8,33.8,33.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,501.0,473.1538461538461,6151.0,97.09604021607176,7.0,13.0,0.0,0.5384615384615384,0.0,13.0,13.0,1.0,1.0,0.0,13.0,0.0,0.0,167.23333333333332
0.0,81.01,70.89,212.67,12.505086964911522,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,9.45
0.0,2499.2,1007.945238095238,21166.85,808.8427636915536,4.0,21.0,0.0,0.1904761904761904,0.0,19.0,21.0,0.9047619047619048,1.0,0.0,21.0,0.0,0.0,3.634375
0.0,244.22,130.1963157894737,2473.73,56.617754597586384,1.0,19.0,2.0,0.0526315789473684,0.0,14.0,19.0,0.7368421052631579,2.0,0.0,21.0,0.0,0.0,165.6648148148148
0.0,449.9,183.70454545454544,2020.75,120.98779809250487,4.0,11.0,2.0,0.3636363636363636,0.0,5.0,11.0,0.4545454545454545,6.0,0.0,13.0,0.0,0.0,156.2
0.0,505.0,505.0,505.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,484.28,366.1866666666667,1098.56,148.11652889982716,2.0,3.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.0
0.0,15980.0,15980.0,15980.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0
0.0,1945.84,363.2382673267328,73374.13,370.4321283996763,100.0,202.0,0.0,0.495049504950495,0.0,73.0,202.0,0.3613861386138614,2.0,0.0,204.0,0.0,0.0,285.92781690140873
0.0,2590.0,1391.405,55656.2,377.7170986876628,0.0,40.0,2.0,0.0,0.0,40.0,40.0,1.0,0.0,0.0,42.0,0.0,0.0,31.432432432432435
0.0,72.17,28.55,199.85,23.44931768730169,0.0,7.0,0.0,0.0,0.0,6.0,7.0,0.8571428571428571,4.0,0.0,7.0,0.0,0.0,8.263333333333334
0.0,1500.0,505.425,30325.5,303.7298340240405,39.0,60.0,1.0,0.65,0.0,55.0,60.0,0.9166666666666666,11.0,9.0,64.0,0.140625,0.6,86.58680555555557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0
0.0,420.0,420.0,420.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0
0.0,65200.0,2770.4004684317706,1360266.63,6764.119303106588,346.0,491.0,0.0,0.7046843177189409,0.0,477.0,491.0,0.9714867617107944,13.0,0.0,491.0,0.0,0.0,3.0570675105485217
0.0,255.0,165.0,495.0,98.36157786453002,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
0.0,100.0,79.1818181818182,2613.0,24.629066346309376,2.0,33.0,0.0,0.0606060606060606,0.0,32.0,33.0,0.9696969696969696,0.0,0.0,33.0,0.0,0.0,8.971264367816092
0.0,59.76,37.126666666666665,111.38,19.601041638987795,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,223.45
0.0,356.38,231.72,3012.36,60.27102510051299,1.0,13.0,3.0,0.0769230769230769,0.0,11.0,13.0,0.8461538461538461,2.0,0.0,16.0,0.0,0.0,27.685416666666672
0.0,103.99,70.28333333333333,210.85,47.24644995482024,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
0.0,397.0,272.0,1088.0,95.7427107756338,1.0,4.0,1.0,0.25,0.0,2.0,4.0,0.5,1.0,0.0,5.0,0.0,0.0,0.35
0.0,5600.0,5600.0,5600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,27.1
0.0,37347.5,2712.517565789474,412302.67,5361.896860844222,10.0,152.0,0.0,0.0657894736842105,0.0,85.0,152.0,0.5592105263157895,0.0,0.0,152.0,0.0,0.0,22.79988179669032
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,650.0,282.0,4230.0,183.23287290845417,12.0,15.0,0.0,0.8,0.0,13.0,15.0,0.8666666666666667,1.0,0.0,16.0,0.0,0.0,86.03333333333335
0.0,222.48,113.3975,453.59,76.36361628201395,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,4.0,0.0,0.0,109.82777777777778
0.0,179.0,128.875,5155.0,55.57955144170866,1.0,40.0,2.0,0.025,0.0,8.0,40.0,0.2,0.0,3.0,43.0,0.0697674418604651,0.0,105.60666666666668
0.0,70.9,44.61875,356.95,21.851870425010045,0.0,8.0,1.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,48.54166666666666
0.0,96.88,96.88,290.64,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,2.25
0.0,237.9,237.9,475.8,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.9333333333333331
0.0,244.98,110.48428571428572,1546.78,46.6019690429634,0.0,14.0,0.0,0.0,0.0,13.0,14.0,0.9285714285714286,3.0,0.0,14.0,0.0,0.0,24.94
0.0,110.9,87.6,262.8,40.35678381635484,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,1.0,0.0,3.0,0.0,0.0,0.0
0.0,159.23,58.956,294.78,58.73383973485813,2.0,5.0,1.0,0.4,0.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
0.0,79.9,57.4,114.8,31.819805153394643,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.35
0.0,1600.0,91.48936170212764,8600.0,214.6062032333988,65.0,94.0,0.0,0.6914893617021277,0.0,11.0,94.0,0.1170212765957446,5.0,0.0,94.0,0.0,0.0,146.6157142857143
0.0,503.58,307.49,1229.96,132.73288891604824,2.0,4.0,1.0,0.5,0.0,2.0,4.0,0.5,8.0,0.0,5.0,0.0,0.0,6.533333333333333
0.0,1416.0,632.175,2528.7,557.7572254126342,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.5,4.0,0.0,4.0,0.0,0.0,0.0
0.0,30.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0
0.0,219.77,219.77,219.77,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1613.1,985.984234693878,193252.91,132.93246568754478,19.0,196.0,0.0,0.096938775510204,0.0,180.0,196.0,0.9183673469387756,14.0,0.0,196.0,0.0,0.0,4.670175438596491
0.0,1999.0,1400.4333333333334,4201.3,518.8817238382302,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,103.75
0.0,262.94,262.94,262.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
0.0,5000.0,5000.0,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.433333333333333
0.0,100.0,100.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,649.31,305.07125,2440.57,173.98831860932503,3.0,8.0,0.0,0.375,0.0,0.0,8.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0
0.0,5475.2,3834.641176470588,65188.9,1715.329521935517,15.0,17.0,0.0,0.8823529411764706,0.0,17.0,17.0,1.0,4.0,0.0,17.0,0.0,0.0,5.675
0.0,8000.0,3196.3014285714285,22374.11,2366.4576714605078,4.0,7.0,0.0,0.5714285714285714,0.0,0.0,7.0,0.0,0.0,7.0,7.0,1.0,0.8571428571428571,157.42777777777778
0.0,132.6,98.8,197.6,47.80041840821061,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
0.0,2241.0,913.0,2739.0,1150.0817362257346,1.0,3.0,0.0,0.3333333333333333,0.0,3.0,3.0,1.0,5.0,0.0,3.0,0.0,0.0,3.283333333333333
0.0,191.25,106.54666666666668,319.64,83.09465827195714,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,16.0,0.0,0.0,0.0
0.0,1030.34,543.96,2175.84,330.8207462257065,2.0,4.0,0.0,0.5,0.0,4.0,4.0,1.0,5.0,0.0,4.0,0.0,0.0,2.566666666666667
0.0,50456.82,2299.333372093024,395485.34,5558.960808304847,16.0,172.0,0.0,0.0930232558139534,0.0,71.0,172.0,0.4127906976744186,1.0,0.0,172.0,0.0,0.0,26.02427983539093
0.0,8842.75,3761.958333333333,22571.75,2701.15077520983,5.0,6.0,0.0,0.8333333333333334,0.0,5.0,6.0,0.8333333333333334,4.0,0.0,6.0,0.0,0.0,2.9833333333333334
0.0,16.4,6.354545454545455,69.9,3.340767467622862,0.0,11.0,0.0,0.0,0.0,10.0,11.0,0.9090909090909092,0.0,0.0,11.0,0.0,0.0,3.316666666666667
0.0,279.0,182.48571428571427,6387.0,36.237266671181466,20.0,35.0,0.0,0.5714285714285714,0.0,12.0,35.0,0.3428571428571428,13.0,0.0,35.0,0.0,0.0,194.22333333333333
0.0,3745.0,1159.7523809523807,48709.6,744.924548390099,39.0,42.0,0.0,0.9285714285714286,0.0,35.0,42.0,0.8333333333333334,5.0,0.0,42.0,0.0,0.0,15.94537037037037
0.0,1132.4,767.5,1535.0,516.0465289099425,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
0.0,57570.15,1310.0185828449655,2458904.88,3025.510560512721,1256.0,1877.0,1.0,0.6691529035695258,0.0,1756.0,1877.0,0.9355354288758656,3.0,0.0,1881.0,0.0,0.0,11.021225303607054
0.0,186.78,173.3475,693.39,22.72705931263436,3.0,4.0,0.0,0.75,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,900.0,301.6848936170213,14179.19,275.08375690412623,21.0,47.0,3.0,0.4468085106382978,0.0,25.0,47.0,0.5319148936170213,6.0,6.0,50.0,0.12,0.0,76.60526315789474
0.0,398.0,398.0,398.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8928.88,2147.3942857142856,15031.76,3050.1681621885323,1.0,7.0,0.0,0.1428571428571428,0.0,2.0,7.0,0.2857142857142857,1.0,0.0,7.0,0.0,0.0,511.35
0.0,859.0,859.0,859.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2850.0,1358.125,10865.0,1158.537185727884,0.0,8.0,2.0,0.0,0.0,8.0,8.0,1.0,1.0,0.0,10.0,0.0,0.0,33.67916666666667
0.0,3500.0,3500.0,24500.0,0.0,2.0,7.0,0.0,0.2857142857142857,0.0,6.0,7.0,0.8571428571428571,2.0,0.0,7.0,0.0,0.0,13.183333333333334
0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,93.0,93.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4861.27,2074.7775,8299.11,1891.0367377777195,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0
0.0,1250.0,1250.0,1250.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2300.0,1126.6666666666663,3380.0,1016.9234648356452,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,236.55
0.0,105.34,55.52,111.04,70.4561196774276,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,70.8,70.05,140.1,1.0606601717798212,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,206.0,86.87356321839081,7558.0,29.10997774986613,18.0,87.0,0.0,0.2068965517241379,0.0,11.0,87.0,0.1264367816091954,4.0,1.0,87.0,0.0114942528735632,0.0,28.3259493670886
0.0,210919.66,105462.33,210924.66,149139.18633765506,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,10.0,2.0,2.0,1.0,1.0,145.05
0.0,1500.0,1500.0,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,430.0,153.66666666666669,461.0,239.75056482380464,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.0
0.0,100.0,100.0,200.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,192.38,192.38,192.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,300.0,148.27272727272728,3262.0,73.66667646079345,16.0,22.0,1.0,0.7272727272727273,0.0,7.0,22.0,0.3181818181818182,7.0,23.0,23.0,1.0,1.0,344.55
0.0,679.8,679.8,1359.6,0.0,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.716666666666667
0.0,4495.99,1223.2340625000002,39143.49,918.0948420958282,13.0,32.0,4.0,0.40625,0.0,25.0,32.0,0.78125,3.0,0.0,36.0,0.0,0.0,61.71388888888889
0.0,239.04,239.04,478.08,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0
0.0,200.01,181.15,362.3,26.67206778635657,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,9071.25,1549.2719999999997,38731.8,2360.434776116468,25.0,25.0,0.0,1.0,0.0,24.0,25.0,0.96,3.0,0.0,25.0,0.0,0.0,15.323015873015873
0.0,119.61,119.61,119.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,39.0,28.5,57.0,14.849242404917495,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,1589.5,1589.5,1589.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,91.85,61.93,185.79,51.8229601624608,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,10.85
0.0,826.23,215.1858333333334,10328.92,155.5872203338233,25.0,48.0,18.0,0.5208333333333334,0.0,8.0,48.0,0.1666666666666666,11.0,18.0,66.0,0.2727272727272727,0.0,122.18214285714286
0.0,110.0,110.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,29859.85,11871.751428571428,83102.26,14920.940909596851,4.0,7.0,0.0,0.5714285714285714,0.0,2.0,7.0,0.2857142857142857,0.0,0.0,7.0,0.0,0.0,2.9277777777777776
0.0,25.0,25.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,387.4,384.65,769.3,3.8890872965260113,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0
0.0,454.8,169.65428571428572,1187.58,195.75246604297163,2.0,7.0,0.0,0.2857142857142857,0.0,4.0,7.0,0.5714285714285714,1.0,0.0,7.0,0.0,0.0,96.48333333333332
0.0,200.64,143.61666666666667,430.85,59.89671471235575,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,231.4
0.0,23779.0,5460.472916666668,131051.35,7849.127017155961,21.0,24.0,0.0,0.875,0.0,12.0,24.0,0.5,8.0,24.0,24.0,1.0,0.9166666666666666,53.58518518518518
0.0,366.9,182.38285714285715,1276.68,85.62544806973483,2.0,7.0,1.0,0.2857142857142857,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,356.3777777777778
0.0,350.0,350.0,4200.0,0.0,5.0,12.0,0.0,0.4166666666666667,0.0,12.0,12.0,1.0,12.0,0.0,12.0,0.0,0.0,157.56666666666666
0.0,330.0,132.5,2915.0,64.9862622845343,11.0,22.0,0.0,0.5,0.0,18.0,22.0,0.8181818181818182,2.0,0.0,22.0,0.0,0.0,268.86333333333334
0.0,469508.59,3312.0650816640978,10747651.19,24062.88417627584,1892.0,3245.0,0.0,0.5830508474576271,0.0,3209.0,3245.0,0.9889060092449924,9.0,0.0,3245.0,0.0,0.0,7.685611774565254
0.0,1635.2,1189.32,3567.96,760.4272739059272,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,29.53333333333333
0.0,44.7,22.383333333333336,134.3,17.39027506012101,1.0,6.0,0.0,0.1666666666666666,0.0,6.0,6.0,1.0,1.0,0.0,6.0,0.0,0.0,84.5
0.0,82.68,47.568000000000005,237.84,20.75569729014181,2.0,5.0,0.0,0.4,0.0,2.0,5.0,0.4,1.0,0.0,5.0,0.0,0.0,4.3
0.0,10400.0,1252.3715999999995,31309.29,2770.82281789736,10.0,25.0,0.0,0.4,0.0,24.0,25.0,0.96,1.0,0.0,25.0,0.0,0.0,64.45357142857144
0.0,75.9,66.06666666666666,198.2,13.879568917417188,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,2.316666666666667
0.0,37896.52,8160.731874999999,130571.71,12993.074086415025,3.0,16.0,0.0,0.1875,0.0,6.0,16.0,0.375,1.0,16.0,16.0,1.0,1.0,61.10185185185185
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,51.05,51.05,51.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,220.6,88.07296296296298,2377.97,59.19023073075585,9.0,27.0,0.0,0.3333333333333333,1.0,8.0,27.0,0.2962962962962963,14.0,0.0,27.0,0.0,0.0,114.5574074074074
0.0,2288.0,289.1848514851485,29207.67,232.7255130432152,14.0,101.0,4.0,0.1386138613861386,0.0,92.0,101.0,0.9108910891089108,9.0,4.0,105.0,0.0380952380952381,0.0,15.669918699186995
0.0,132.8,83.2575,333.03,44.57462534895836,2.0,4.0,0.0,0.5,0.0,0.0,4.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0
0.0,372.0,140.49,7305.48,64.90572128019194,16.0,52.0,13.0,0.3076923076923077,0.0,43.0,52.0,0.8269230769230769,6.0,0.0,65.0,0.0,0.0,20.820512820512825
0.0,109.0,109.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4499.0,3481.142857142857,48736.0,744.6235865954594,1.0,14.0,0.0,0.0714285714285714,0.0,12.0,14.0,0.8571428571428571,1.0,0.0,14.0,0.0,0.0,61.15
0.0,800.76,303.11,2424.88,219.67821245761127,1.0,8.0,0.0,0.125,0.0,5.0,8.0,0.625,0.0,0.0,9.0,0.0,0.0,22.491666666666667
0.0,2500.0,1335.445,2670.89,1646.9294751294,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0
0.0,20.0,6.5,26.0,9.0,1.0,4.0,1.0,0.25,0.0,2.0,4.0,0.5,0.0,5.0,5.0,1.0,0.5,17.755555555555553
0.0,17.7,17.7,17.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
